s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,label
21894.3926,27086.4668,5223.7397,2803.6177,10756.3223,29031.002,17178.877,20098.959,24926.1035,22454.5625,29291.0352,7753.2402,1946.9977,9262.416,28609.2559,16526.4199,19592.4746,25078.6191,21452.1875,30941.6758,10595.1006,2022.3629,6684.9609,27968.2266,16179.167,19383.9863,24106.873,21281.8105,22229.5098,32804.5039,27905.2305,7706.2729,12807.959,18749.9004,11231.3223,14207.7393,11861.835,20003.1641,32802.7891,30501.3281,9113.7002,12572.2783,18562.166,11649.9648,13638.5527,11036.7744,17958.084,32799.4375,31573.0762,11203.417,12444.1094,18988.8867,12636.0459,12921.4795,11085.377,14268.0049,9068.7842,23267.1289,31849.4258,18059.1406,23127.1406,21282.709,18409.2949,19554.8672,3169.6182,8690.1318,20683.5059,30818.3223,18716.9277,23574.9785,21989.2383,19001.4512,20702.9922,3142.8599,7140.6509,19960.4922,31307.1191,18942.4961,22300.6914,22473.3379,19024.166,23152.498,2742.5244,6114.604,3392.1274,19298.3008,15029.7393,15742.9854,21591.8164,17886.0078,32807.0703,27820.25,13854.585,3115.2888,18485.9746,14873.626,15188.0313,21237.4238,18165.3008,31872.2988,30794.6973,12365.1055,2925.54,18789.6367,14806.3691,14095.6201,20977.1016,17008.5371,32626.5059,30822.8047,15713.1348,21538.5234,13021.5332,20719.7402,14565.8965,11925.7188,13036.0225,4488.0981,27832.209,32822.5664,22216.4492,12897.1602,21539.4727,15026.9424,12842.9512,12199.0088,3763.7874,26560.7617,1
3051.321,23353.2031,32803.1641,27136.3047,14014.1758,22455.6094,16391.3984,14178.9844,12892.7568,3574.7761,23045.6426,32800.7695,26278.625,14723.8906,22492.8496,16855.5547,14454.1807,12936.6924,3048.824,21071.5312,32175.3418,28467.0371,17930.3711,21473.1387,23982.6387,20370.127,31090.6914,9598.1641,1878.1353,8047.5596,27622.6836,17446.5176,20393.9805,25304.6035,21123.4785,30047.373,9669.751,3631.3745,6518.5103,26751.7441,17861.2148,21118.0664,24543.0586,20611.9473,30512.2422,11324.249,2458.9233,6823.3223,27483.4707,16762.7305,11802.9072,14410.9717,14987.4619,22281.5645,32801.0781,27106.834,6939.4976,11706.71,16991.3379,12045.7227,16169.751,12662.7344,22991.791,32811.2969,27374.7695,6861.8379,12940.9297,17538.0762,11111.9893,15007.8223,12963.0664,22610.5195,32804.6406,28662.5625,7408.4155,12400.835,16567.8867,18799.6328,15391.8301,17100.291,5801.1709,15184.9824,29469.4629,29871.4414,17746.4609,22897.0957,18391.3809,15726.4258,16238.71,5083.8945,14660.2773,29308.8691,30083.4121,16797.8613,23901.9355,18880.9805,15415.4023,16080.3633,5397.5078,14503.7168,29872.1992,30490.2285,16678.8633,23063.5078,18732.5684,20685.8477,32136.1016,17068.4746,3237.0283,5144.5864,25550.8203,16457.6016,19629.2988,24744.2187,20856.9883,32301.6738,15864.9805,3504.6963,5129.0312,24746.1152,17216.666,19810.5566,24936.5605,20121.3418,31512.6367,16722.9883,3214.6738,5306.8784,1
3241.5156,5590.2041,25980.3535,18470.0937,21677.498,24806.4414,19697.25,30322.4609,12551.3174,3060.7974,6175.8784,26551.8984,17741.3203,20728.7773,25250.3965,14086.1064,24278.7129,32807.4258,24876.5332,5984.4077,13006.4473,15025.5234,12405.6455,18416.9668,13889.6973,24971.9648,32803.4766,27217.168,5298.9146,12653.8291,15677.6758,12752.9023,16103.4961,15251.4834,24522.0078,32803.3594,24657.9492,5996.5498,13275.1816,15445.6797,12011.0479,17686.1582,14309.9082,3060.6743,18764.9883,31408.5,28753.0547,17076.9941,22155.9941,16272.6689,14118.7002,15491.3535,3791.8586,19323.2598,30805.7988,28684.3574,16540.3066,23593.9883,16332.3906,14703.3701,14212.5693,3573.1353,18664.8027,32803.1875,27083.4531,16813.3633,22963.2695,17169.7461,14062.1367,14989.6904,12377.1885,3856.6328,5776.7383,25668.8984,18071.0137,20723.9727,24980.9922,20703.1406,31336.5059,11885.333,2954.9958,5825.1538,25496.2656,17389.9219,21782.9902,24640.6309,20230.1094,30078.8281,13362.6348,4870.4351,5199.6968,25461.166,16586.0918,20656.6094,24961.2676,20810.5195,30549.6543,14588.0723,27922.8809,9389.7275,12175.0566,17135.209,11800.4121,13958.6045,13373.7627,19759.0664,32796.3789,28359.4297,11398.6309,12590.8154,17816.7246,11525.1719,13443.6787,11742.4287,19254.9102,32799.207,31514.4453,12246.0547,13050.9648,18734.0645,11825.7793,12927.5684,11643.623,14250.6816,32799.2852,20411.5625,31239.2383,18539.1895,1
25903.5898,13330.5117,23389.373,18160.1113,15695.7363,12648.7148,4341.2476,19693.793,31234.2578,26346.0957,14642.9141,24776.916,20301.707,16463.0918,13892.6865,5278.3711,14811.8291,29186.2734,28181.3594,15240.8994,23557.0684,22293.8906,18301.293,32798.8945,20418.8965,5114.7754,4277.4663,23300.9961,15885.5977,14558.5693,21275.2617,20218.6875,32804.1719,25613.082,10176.4287,3408.7651,20652.5469,16344.6963,14315.8018,17446.3594,17788.3535,32796.0859,30316.916,14779.4082,2802.4475,17789.9922,16414.832,13589.0508,15690.9277,15882.5703,29076.0488,25950.584,31762.3945,25323.541,13993.0029,23304.5586,18779.5527,16404.6191,13794.4893,5066.189,17910.0059,30723.5527,27556.4238,15666.5264,23031.3066,21132.1504,17810.7832,16526.9238,5683.5737,13005.7246,24785.4883,29704.6914,15480.8447,22874.5664,23144.7129,20921.0488,20325.0469,4091.4075,7329.0151,3185.2761,20588.0645,16221.9893,14263.7305,17118.9609,17347.3066,31862.1875,32817.4961,16124.9824,3661.9143,18398.4102,17120.0605,12886.7275,13607.5889,13252.8574,27950.6797,32825.0391,23364.9707,4984.1895,13408.4307,19839.3965,13301.8623,13005.4658,11060.6045,17868.7441,32807.8789,28873.4551,29393.7891,15284.4863,23242.3984,22351.7344,21398.3457,19541.3867,4140.5874,7616.481,19393.6582,31116.7402,16140.8779,20213.4258,24193.2988,22953.3887,25914.4062,2194.3711,2896.0691,13077.2793,30492.7148,15132.4551,18432.4941,25001.3418,1
13033.3418,12272.4238,12367.6123,23939.6855,32823.957,26217.7852,8097.7915,13276.0967,21507.791,13916.0996,11533.9238,8393.2188,14437.0547,32788.8867,32871.5586,13182.3457,12611.0469,23879.7324,16966.0547,11815.0889,9592.1582,3824.2217,30571.3789,32812.4453,21278.8672,11816.4824,24036.0547,19920.4336,24273.4531,31244.3633,10025.1367,2320.5,7854.9868,27898.1855,14667.873,14826.3047,21389.416,23229.8574,32802.457,21138.2051,6126.2803,3897.4885,24082.2187,16499.8574,13505.0869,15225.0205,18076.4473,32795.6914,31802.2051,14352.1152,3937.6296,18365.2559,18985.166,12835.5732,11908.0166,10849.9629,5181.9658,19110.9961,30205.4004,26656.5547,13781.7646,22767.1738,24459.1836,20366.0957,17653.2715,5128.4507,10666.6504,20506.0312,29775.5449,13703.748,19744.9336,24223.3828,26156.8105,27487.9258,2224.8416,3376.77,10773.877,30171.8945,15015.8799,15703.0586,21335.873,24109.1172,32807.5547,32802.2539,29769.2051,10102.5957,13037.8682,24379.1855,16784.4629,11036.501,7645.4912,6090.5093,31651.2129,32815.7734,18198.0059,11295.083,26368.0508,22249.6816,16526.7441,10853.707,6396.7231,17958.2734,29697.082,28294.2949,11516.3584,21244.1875,24718.8242,25037.832,20397.1406,5020.6948,10386.7422,3340.498,21785.0352,19981.502,12194.8184,9549.3984,12522.1992,28166.2852,32845.8086,23029.1172,4861.2412,14395.3496,24827.8398,14737.6318,10076.7744,7100.3335,11134.2686,32782.543,1
24116.8027,6148.4072,3593.7368,24142.5566,20187.3223,11289.6592,9928.7109,13274.4053,31890.9004,32837.1445,32814.9961,23157.9531,10507.0078,23060.7695,25664.4961,24388.875,18526,7440.9238,8118.1602,20468.2656,32776.0469,12201.0293,15511.0146,23775.6836,27184.7988,32181.709,7565.1748,1895.5527,9212.9932,29535.9609,15132.7764,10985.1006,16884.5742,21534.6367,32790.8867,26953.2051,8136.6196,2934.76,10093.2725,26955.5937,22058.2461,18060.6699,8192.9102,6912.1206,20235.1895,31543.0371,25406.623,9886.5771,21557.1973,26308,26913.2422,20791.8906,4995.5596,5043.3467,19531.123,31723.1074,10893.4746,14287.9795,23253.8809,27160.0195,32830.7188,12416.7324,1272.6665,6851.5444,29200.8555,17567.8379,18509.5332,11672.8535,4291.4277,4585.2109,30943.1992,32812.2539,18004.9316,10139.4766,25504.8945,25550.043,19915.9102,12485.126,8425.9004,14179.4463,27760.9668,29194.3379,9590.624,18180.9707,26024.7832,28051.4512,27667.8574,959.4415,2618.0696,12379.2012,32795.4258,12692.8252,12277.2578,8833.4365,5475.8188,17187.5312,32785.2773,31793.8496,10347.1816,11514.1416,28287.2012,21131.9727,14240.3633,6801.4551,4847.7261,24158.6289,32823.8047,23300.7676,9121.9746,22905.25,27463.334,25135.5098,18629.3184,6882.9678,6114.8633,22417.9004,32716.0527,9950.0781,13796.8359,24125.3164,27881.2559,27155.3984,32840.0742,26495.5273,5097.4521,13151.0664,28303.4922,18359.3828,1
13612.5176,23770.5605,28902.2754,32838.5313,8711.8438,1284.1122,8311.0391,31576.3945,16241.7979,9013.2227,12584.2578,2915.2153,4933.9624,32781.6289,32822.7617,17316.3223,8614.0215,25903.1191,26486.6328,21709.5117,13319.7422,10488.0967,13839.4512,26400.5859,30926.4043,8270.7363,16646.8848,26008.5078,28897.4453,30930.4082,1997.5665,2346.3062,12226.8408,32810,14182.6494,9027.5146,16100.5283,23217.793,9948.7266,32769.6523,32876.4805,12729.873,9095.5273,28044.5449,24381.8555,17812.8457,8970.415,9158.582,20111.457,30733.7715,26968.7363,8115.6846,19870.3066,26252.3691,28889,25032.2852,3721.8706,2956.46,16296.2881,32809.7422,10958.1973,12349.5527,19215.2871,26478.9785,32812.5391,19021.2148,30211.5547,9087.1475,11084.2627,27896.2832,21813.8984,14777.9492,5980.5898,6330.9717,26324.7187,32826.6992,21725.9023,9061.5742,22497.8789,27068.8281,25623.3984,18410.8281,6954.5278,6978.6704,21234.168,32300.8926,10917.2578,13714.4805,23106.3613,27143.0234,32827.625,10300.46,1725.4286,8292.6953,13626.2695,27842.377,19051.2871,11933.2051,3503.4727,3740.864,32774.9297,32823.2617,18007.0781,8522.2539,26447.1152,25328.4102,22856.3066,11962.4971,8375.9756,12334.0996,27634.166,29543.168,9732.0654,16380.3223,25701.7266,28165.5801,31550.5723,3391.1392,2290.3589,10600.7178,32766.3535,27524.7266,16048.5049,9070.7139,4253.1567,10453.3252,32771.1328,32385.3848,1
23103.6523,5024.2168,14690.6318,28602.4102,20726.9492,10152.583,3557.3181,3421.99,32601.0859,32808.5469,18260.2383,8439.3311,24136.8125,28531.1113,25976.5605,15153.3535,8992.1602,9452.2471,23360.9941,32194.2969,7898.2632,12589.7744,22597.3887,8924.1025,26224.0234,32831.3867,25362.4082,5941.0488,12621.0068,30058.998,21868.3086,13878.8418,4091.2727,4594.6924,25486.4375,32820.1406,21796.0332,7336.0337,21061.8164,28601.0801,28495.7676,21524.0703,6118.9648,4667.0884,19004.1934,32806.5898,9694.0645,9590.7627,18270.0215,27956.3926,32811.5313,32781.9258,31639.3965,8855.04,9466.8955,29384.5254,26612.7969,18235.875,7548.5361,9783.3965,19985.5957,30165.5293,28099.2891,5554.3394,16789.9414,27024.7187,32289.9102,29554.0527,989.5858,2757.042,12764.1455,32803.9141,13538.1484,6811.1875,12455.2559,21886.791,32774.9258,31380.8965,7929.4277,14601.3584,6064.603,26592.7109,30080.1875,24432.6289,12454.4775,11186.7793,10362.4023,27445.6738,32842.3594,6811.5513,12559.4199,24203.6797,30536.0332,32842.9258,8573.6367,1750.0674,7970.9893,32258.1035,19314.0215,6687.7441,9309.7197,17210.7695,32776.3047,32864.8438,15426.9688,2350.2375,6221.6255,23765.3398,29173.7129,27166.3359,17393.1602,9267.2676,6736.063,23091.959,32816.0977,8442.9756,11429.5439,21514.3984,29096.2324,32839.2773,14536.8477,1692.8508,6208.0698,31535.498,19298.0918,8278.4512,7564.2422,14744.4258,1
19756.6094,32782.125,32853.543,13748.7549,2312.6296,19656.5488,27915.5625,15521.5693,6755.0718,17053.3965,10334.793,8945.2061,24113.7539,32820.1484,8333.5508,12061.0313,22287.8652,30141.293,32834.8516,11861.3789,1137.0769,7001.1748,30315.2812,19970.125,8800.7725,7403.2437,15245.9229,32797.7539,32847.3594,18833.1602,3764.9224,16511.8672,28996.4785,18181.7246,8805.3467,2682.3362,5649.4771,4124.6069,18976.0781,32798.9375,9809.0908,9421.9023,17582.4316,26289.9121,32809.1875,22300.2852,4234.8892,3955.1343,26839.9648,23997.9102,10537.6377,4366.3237,8984.7598,24906.8613,32824.3203,26684.7812,6092.8037,11600.3154,31127.4023,24075.3066,14997.9551,4029.5906,6504.1143,24000.2891,10664.9209,32790.1992,16614.4473,6949.5381,7916.7056,18885.1074,32780.8281,32850.8633,14274.4199,2515.7964,18636.1484,31031.0156,18520.7734,6057.9639,2226.8938,6979.4946,32767.9844,32819.2891,15944.6631,5829.3682,25191.4121,30888.1582,27016.6328,14030.5078,8682.3955,8200.0879,23925.8418,25818.5742,27058.8184,11493.3389,2657.4634,6905.5732,19900.1504,32784.957,29164.623,8081.4038,9217.3369,30321.3535,28866.5352,19518.8652,6459.4219,10142.2441,18617.5977,28706.5293,29423.998,3658.0432,13166.4756,26212.4043,32782.9297,32840.1484,7192.1489,1636.0195,9404.5176,32780.5703,18550.1777,26026.2305,13877.8633,1991.2649,6464.3203,25391.7363,32782.2617,22563.9004,3255.1204,17259.9336,1
3901.4766,7880.4912,21434.752,32770.7578,32860.6719,12756.5029,2094.0029,19866.9922,32815.9102,21792.7969,6181.8442,1102.3394,3293.6448,32770.2578,31662.7285,18256.5215,3633.8982,20426.4023,32044.7656,32778.918,23892.582,4258.9727,12312.9541,2148.1304,19796.6738,32799.3438,22464.3652,6702.8232,1078.5842,3237.7646,32687.8047,32176.6191,18839.1309,2559.4031,19373.6133,32032.9922,32774.7383,26556.291,2066.4597,1953.606,15629.1016,32769.1094,15902.002,4505.4297,2892.8076,16737.6172,32777.7773,32845.7422,16871.1191,2336.7463,2000.4919,14702.3994,28344.7969,32772.3945,32829.4922,5537.354,1631.3479,11368.4854,32783.7266,22319.0195,6096.6323,1481.0266,10337.4756,27620.7656,32798.6016,23803.7031,3177.0981,10449.5273,32858.1797,32780.8281,21521.3809,7174.9722,11228.9863,14797.8125,28300.9473,32804.7148,1850.0378,12105.7119,1002.5567,1818.2101,13643.4248,32772.3516,30263.4199,8789.6543,3262.041,25983.8516,32814.0156,32618.7871,19126.3086,7282.2305,3596.6296,22725.8379,32773.957,11595.6084,907.4007,4304.5073,19754.5215,32772.8984,32848.6836,13142.3691,1826.6384,17258.2402,32833.9805,29120.1113,14241.7012,32829.8398,6826.6245,3173.6792,11962.1748,32795.0664,25896.3105,6645.9673,3912.1104,5868.3833,22390.7539,32784.0703,25813.418,4078.9097,5000.5151,30849.4473,32804.3398,30785.1484,14335.334,9893.543,6148.1626,24739.8145,32776.8203,8015.5239,1
18317.8379,32882.1563,32774.3945,30770.8223,2233.7197,3072.2969,16923.0254,32784.9453,22287.6816,3749.0928,5287.106,716.6812,11378.5684,18694.2012,32777.3633,31485.3672,1502.3555,2286.9717,15939.123,32820.668,32778.8047,25155.166,1165.7101,2766.5142,27755.3105,32789.5664,20674.2598,2460.1626,4805.3652,2901.6768,32780.1133,32801.0273,16740.8457,6300.6426,13862.7041,32114.8027,32769.6836,32840.2227,32823.0313,17864.9238,2752.9678,10900.3584,32880.3633,32778.3828,22980.3965,4795.2612,13294.1152,14478.3086,31016.2266,32801.7422,1271.4779,1896.6117,11282.3662,31045.168,32768.8789,30813.9551,3977.9592,2552.8306,24621.5742,32790.7266,24780.0156,4453.8687,3548.354,5454.6421,32789.2617,32796.1211,32772.1172,20790.3125,773.8217,5046.4863,11511.7871,31839.2051,32804.4492,20524.4062,1065.6078,7529.0337,32887.207,32777.8633,25397.3887,6138.3789,13214.7197,12056.8975,29945.3301,32795.8164,2970.9688,2085.1704,9392.958,29307.0117,32767.3535,32625.0098,4598.6675,2620.5159,24453.0488,19417.6621,32893.5117,32769.7031,28616.2207,3572.8486,2972.2664,17565.3027,32773.4844,20787.2773,1770.0215,4083.5808,10703.8369,30458.2363,32813.293,21239.7539,1572.9463,8590.251,32864.2148,32783.7344,24221.3008,7233.334,14036.6201,12338.5088,30473.2793,32791.1133,2659.594,1789.6323,10750.1592,2828.2856,7446.6431,32775.4961,32456.6328,11984.5879,5123.6035,21827.5996,1
22205.0293,4477.3437,4106.6758,3440.3372,32784.3047,32800.5078,19152.1484,5604.8906,13395.7178,31185.7109,32770.9609,32835.2422,5058.4312,3924.9072,12214.5039,32796.082,26306.0742,6547.686,5359.6851,6019.4204,23537.1465,32784.1406,31301.9102,32810.2148,792.9086,1991.2489,13460.5518,31575.6992,32771.6055,27364.9512,2822.124,2281.845,26919.4668,32794.2656,21122.0215,3627.1775,4036.2417,2963.6167,32786.0859,32798.3828,16793.8613,4844.9116,14656.8369,31616.2812,32774.1719,32842.1055,4027.2473,3958.0884,12555.2617,32795.9258,32876.1758,32778.7305,21963.2344,4238.1128,12668.9141,15366.0117,31311.3672,32682.666,1845.7736,2638.3115,13692.124,32173.8008,32776.0039,27529.3594,2634.2544,2842.1204,26640.7187,32798.3867,20731.9082,3606.0527,3004.0212,3073.5752,32782.6172,32797.6523,17461.457,5470.8447,15198.458,3195.6521,15619.0127,32798.9414,32824.3633,17380.9863,1549.5806,12116.7373,32866.9805,32773.7617,20776.2266,4219.3765,11930.7139,16345.7881,31643.0273,32417.041,740.3999,2066.541,13577.1162,31556.6133,32769.6602,28126.623,3254.6558,2648.5588,26376.9961,32792.4922,23034.4023,4430.7725,3467.3979,3744.4807,1963.0874,19117.2441,32774.0586,19933.3984,1379.397,4086.0288,11140.9395,31208.1641,32802.0234,20035.1387,725.2034,7551.5879,32898.9297,32783.2617,27449.0312,8478.4277,13196.1064,10324.0811,29623.6738,32784.6055,4542.9751,2333.9065,1
25348.6797,7225.5293,4142.9766,6874.4033,32228.084,32794.7266,22797.9805,7824.4111,8663.5068,25601.1641,32787.8164,32834,12176.1689,3581.4568,7360.0586,32825.8789,32786.7266,12269.8916,4344.9761,1587.2794,11238.9883,32778.4336,29920.5391,8989.1611,4722.7871,22049.4082,2687.5059,22455.3672,32777.5469,32840.293,11719.0918,3335.3789,16602.7363,32859.0547,32771.8477,15678.8516,541.2874,12363.9512,22276.2109,32776.8789,29960.3828,3407.4294,2351.6123,16233.8682,32824.082,32780.8633,25646.2383,888.8015,2884.9846,28445.9648,32785.6289,21301.6602,3277.0547,24078.3945,5784.6626,2162.3469,21302.6855,32771.9453,20215.4883,826.1138,3930.4453,11380.3965,30753.166,32801.8008,20497.2578,1624.532,6957.9961,32899.9922,32786.7227,27700.1367,8764.9814,12902.5273,9862.9795,29534.3262,32783.3125,5440.7954,3190.1472,4066.9399,25170.4473,32773.6523,32855.5859,32790.8516,17704.3184,6852.417,11658.1855,30625.3145,32773.9375,32831.7734,7428.4189,3920.2346,11796.2773,32827.9844,31407.3789,9958.1563,5360.4492,1705.2343,15769.5049,32775.3906,29736.3398,6523.9756,4507.4092,23337.9531,32870.4648,32773.1055,24561.9395,5266.1714,2467.9578,20807.7715,16864.7871,32852.6211,32771.3281,15671.4521,812.1182,11439.123,20800.6699,32776.9648,32086.1602,3196.6133,2309.8259,13983.0928,32818.1992,32772.5,28595.0781,980.6936,2075.4758,28024.6562,32802.3594,24902.2266,1
7681.3374,4562.0171,20483.6484,32783.875,26231.3047,3594.8809,3343.0381,26545.0762,32868.0234,32773.9805,22892.2617,6884.9585,1768.7555,22745.7812,32774.5078,19132.1074,474.232,5846.0215,11599.5996,29749.6602,32796.3047,20254.0156,1384.7339,5671.1338,32924.3633,32806.0195,29629.8906,32769.3789,27966.4766,1007.2696,2102.9426,27422.3418,32795.6328,25407.834,5796.3643,4631.6216,4914.2163,31573.3027,32777.707,22797.4629,8408.2266,5579.8008,24529.2559,32794.2031,32803.5703,16444.1426,3061.0273,6142.4893,32853.4609,32777.3711,17044.5527,2731.1536,3733.8774,5110.2988,32781.8438,25062.6699,32770.7188,16632.123,2654.0505,5393.1587,13791.4209,32413.1855,32807.2422,17704.2598,2678.6086,6383.0288,32907.168,32799.6641,27874.0957,9288.2246,13780.1162,9053.9785,30967.8887,32777.4102,7462.6128,5174.9072,2145.3279,23837.418,32778.1484,32844.207,9778.0635,4287.7109,15698.3857,7609.9565,27207.5469,32784.2031,32822.6055,12184.5898,4366.6758,8806.6445,32845.7344,32785.043,14634.4736,4481.3657,3237.6436,7762.9746,32782.0703,31748.0625,11162.7363,7536.4775,16656.6738,32913.4492,32770.5859,32668.6074,2125.9614,4829.6304,15194.126,32801.3594,28960.9238,4895.9888,24171.541,4576.9561,13356.7979,12814.7344,32710.7012,32792.3438,2796.5637,3951.9392,5959.3101,27840.9805,32771.1484,32855.4531,7239.6753,3425.8452,20411.9941,32836.6328,32772.4805,12524.666,1
32823.7891,32768.293,28420.7637,2344.2456,2121.4976,25344.1387,32803.7969,26499.9824,6419.0928,4101.8745,1730.1145,4029.114,15644.7002,32800.8398,26243.1699,4318.644,7167.2959,5798.4121,22143.6797,32779.9609,25051.334,2348.1157,3100.9185,29275.3418,32850.8789,32777.9766,18712.0469,10504.291,2575.8262,25645.5957,32767.1543,15317.6426,2550.3599,4200.6836,14730.2021,32812.543,32806.6602,32775.5469,27611.4687,5861.3774,2839.2,20145.6309,32813.1523,32787.0664,21215.8437,1149.0935,3694.6035,31549.5977,32785.1992,20622.5469,1092.5347,4163.0449,2914.7488,32787.1992,32789.4063,17613.8281,8434.7754,11940.7822,31200.9668,32774.8477,32833.5078,7512.4185,4812.1196,11119.75,32812.9219,32911.4375,32797.3828,29027.9453,10486.0811,12991.4795,8359.4814,29458.8164,32776.3164,6092.9873,3255.0317,2788.9065,23743.3887,32775.4375,32848.8945,10224.2275,3437.8877,16915.8984,32855.6719,32772.8516,16494.8867,733.7574,12501.0781,20654.8535,32782.8008,32266.4707,2778.3188,2196.9907,14322.5654,2075.5337,12328.2998,32777.0977,30702.9609,8934.5723,5776.6909,21103.6152,32874.9844,32770.5156,27138.3203,4158.7402,3341.116,18529.0176,32784.4883,22515.1562,1633.2054,7127.6519,9609.5674,28337.5215,32787.3359,20847.8516,1076.3197,4422.3218,32909.7266,32807.6797,31139.293,11627.3838,27050.1602,1695.3301,2170.7732,27103.2832,32789.4023,24354.6172,3475.8091,4546.6699,1
